FLAG_MALE,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_EMPLOYED,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,FLAG_EMPLOYED,DAYS_AGE,FLAG_CHILDREN,FLAG_APPROVED
True,False,False,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-316,True,False,False,Core staff,2.0,True,14339,False,True
False,True,True,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-1142,False,False,True,Cleaning staff,2.0,True,20831,False,False
True,True,False,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-870,False,False,False,Laborers,2.0,True,11270,False,True
False,False,False,0,112500.0,Working,Higher education,Married,House / apartment,-400,True,False,False,Core staff,2.0,True,13066,False,False
False,False,True,2,67500.0,Working,Secondary / secondary special,Married,House / apartment,-716,False,False,False,Cleaning staff,4.0,True,15630,True,True
False,True,True,0,112500.0,Working,Secondary / secondary special,Widow,House / apartment,-834,False,False,False,Cleaning staff,1.0,True,21209,False,False
False,True,True,0,180000.0,Working,Higher education,Married,House / apartment,-2687,False,False,False,Sales staff,2.0,True,16949,False,True
False,False,False,0,315000.0,Working,Higher education,Separated,House / apartment,-1934,False,False,False,Private service staff,1.0,True,13708,False,True
False,False,True,1,90000.0,Working,Higher education,Married,House / apartment,-3608,False,True,False,High skill tech staff,3.0,True,11574,True,True
False,False,False,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-401,False,True,False,Cleaning staff,2.0,True,23155,False,True
True,True,True,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-711,True,False,True,Sales staff,2.0,True,8362,False,False
False,False,True,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,-642,False,False,False,Core staff,1.0,True,17031,False,False
False,True,True,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-5762,False,False,False,Managers,3.0,True,12500,True,False
False,False,False,1,180000.0,Working,Secondary / secondary special,Married,Rented apartment,-1223,True,False,False,Laborers,3.0,True,9762,True,True
False,False,False,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-1527,True,True,False,Laborers,2.0,True,10303,False,False
False,True,False,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-2873,False,True,False,Sales staff,2.0,True,15123,False,False
False,False,True,1,337500.0,Working,Secondary / secondary special,Married,House / apartment,-3329,False,False,True,Core staff,3.0,True,12790,True,True
False,False,True,0,180000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,False,True,False,,1.0,False,24687,False,True
False,False,True,0,292500.0,Working,Higher education,Married,House / apartment,-4816,False,False,False,Core staff,2.0,True,21111,False,False
False,False,True,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-903,False,True,False,,4.0,False,10174,True,True
False,False,True,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-7100,False,True,False,Managers,2.0,True,15176,False,False
True,False,False,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-1331,False,False,False,Drivers,1.0,True,15213,False,True
False,False,False,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-4662,False,True,False,,2.0,False,19984,False,True
False,False,True,0,247500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-212,False,False,False,Laborers,2.0,True,17862,False,True
False,False,False,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-2799,True,False,False,,2.0,False,10677,False,True
False,False,False,0,292500.0,State servant,Secondary / secondary special,Married,House / apartment,-8684,True,True,False,Accountants,2.0,True,20953,False,False
False,False,False,0,225000.0,Working,Higher education,Single / not married,House / apartment,-3900,False,True,False,Laborers,1.0,True,10809,False,True
False,True,False,1,135000.0,Working,Higher education,Civil marriage,Rented apartment,-1654,False,False,False,,3.0,False,12579,True,False
False,False,True,0,108000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,True,False,,2.0,False,23044,False,True
False,False,True,0,90000.0,Working,Higher education,Civil marriage,House / apartment,-1022,False,False,False,Medicine staff,2.0,True,16034,False,False
False,False,True,0,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,True,False,,2.0,False,21976,False,False
False,False,True,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,21358,False,False
True,False,False,0,360000.0,Commercial associate,Higher education,Single / not married,House / apartment,-461,True,True,True,Waiters/barmen staff,1.0,True,9514,False,False
False,False,True,0,157500.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,-634,False,False,False,,2.0,False,14450,False,False
True,True,True,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-2075,True,False,False,Managers,2.0,True,10033,False,False
False,False,True,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-2284,False,False,False,Laborers,3.0,True,15116,True,False
True,True,True,1,315000.0,Working,Secondary / secondary special,Married,House / apartment,-2851,False,True,False,Drivers,3.0,True,17543,True,True
False,False,True,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-808,False,False,False,Medicine staff,2.0,True,21215,False,False
False,False,True,0,47250.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,365243,False,True,False,,2.0,False,21414,False,True
False,False,False,0,112500.0,Pensioner,Higher education,Single / not married,House / apartment,365243,False,True,False,,1.0,False,22254,False,True
False,False,False,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-3153,True,False,False,Cooking staff,2.0,True,18881,False,False
False,False,False,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-2729,False,False,False,Cooking staff,2.0,True,15033,False,False
False,False,True,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,-5488,False,False,False,Core staff,2.0,True,13520,False,False
False,True,True,0,135000.0,Working,Higher education,Married,House / apartment,-3424,False,True,False,Core staff,2.0,True,13127,False,True
False,False,True,2,126000.0,Working,Secondary / secondary special,Married,House / apartment,-1587,True,True,False,Sales staff,4.0,True,10020,True,False
True,True,False,0,337500.0,Working,Secondary / secondary special,Single / not married,With parents,-3309,False,False,False,Core staff,1.0,True,11344,False,True
False,False,True,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,24327,False,True
False,True,True,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-7593,False,True,False,Private service staff,2.0,True,20051,False,False
False,False,False,0,225000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-3119,True,False,False,Sales staff,2.0,True,19488,False,True
False,False,True,0,103500.0,Working,Incomplete higher,Married,House / apartment,-4583,False,False,False,Laborers,2.0,True,11855,False,True
True,True,True,2,225000.0,Working,Higher education,Married,House / apartment,-992,False,False,False,Drivers,4.0,True,13456,True,True
True,True,False,0,148500.0,State servant,Secondary / secondary special,Married,House / apartment,-3026,True,False,False,,2.0,False,10325,False,False
False,True,False,0,207000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,False,False,False,,1.0,False,23525,False,False
False,True,True,0,81000.0,Pensioner,Higher education,Married,House / apartment,365243,False,False,False,,2.0,False,20399,False,False
False,False,True,0,270000.0,State servant,Secondary / secondary special,Married,House / apartment,-1444,True,True,False,Waiters/barmen staff,2.0,True,20103,False,False
True,True,True,1,247500.0,Working,Higher education,Married,House / apartment,-232,False,False,False,Sales staff,3.0,True,9425,True,False
False,False,True,0,247500.0,Working,Higher education,Married,House / apartment,-695,False,False,False,Sales staff,2.0,True,17698,False,False
False,False,True,0,252000.0,Commercial associate,Higher education,Married,House / apartment,-3232,False,True,True,Accountants,2.0,True,17512,False,False
False,False,True,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-4230,False,False,False,Core staff,2.0,True,13797,False,True
True,True,True,0,202500.0,Commercial associate,Higher education,Married,House / apartment,-1074,True,False,False,,2.0,False,18973,False,False
False,True,True,1,135000.0,Working,Higher education,Married,House / apartment,-2311,False,False,False,,3.0,False,10014,True,False
False,True,True,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,23390,False,False
False,False,True,1,180000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-3850,False,True,False,Medicine staff,2.0,True,13467,True,True
False,False,True,0,225000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,365243,False,True,False,,2.0,False,21664,False,True
False,False,True,2,60750.0,Commercial associate,Higher education,Married,House / apartment,-1981,True,True,False,Core staff,4.0,True,10687,True,True
False,False,True,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-1305,False,True,False,Core staff,4.0,True,14195,True,True
False,False,True,0,45000.0,Pensioner,Lower secondary,Married,House / apartment,365243,False,False,False,,2.0,False,22250,False,True
False,False,True,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,19238,False,True
False,True,True,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-231,True,False,False,Sales staff,2.0,True,12690,False,True
True,False,False,0,225000.0,Working,Higher education,Single / not married,House / apartment,-1774,True,False,False,,1.0,False,10166,False,True
False,False,True,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,False,False,False,,2.0,False,20268,False,False
True,False,True,1,135000.0,Working,Secondary / secondary special,Separated,House / apartment,-880,False,False,False,Laborers,2.0,True,16728,True,True
True,False,True,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-3003,False,False,True,Laborers,2.0,True,9582,False,False
True,False,False,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-5706,True,False,False,Drivers,2.0,True,20154,False,False
True,True,True,1,135000.0,Working,Secondary / secondary special,Civil marriage,Municipal apartment,-1611,True,False,False,,3.0,False,15154,True,True
True,True,True,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-3185,False,True,False,Low-skill Laborers,2.0,True,18820,False,True
False,False,True,0,675000.0,Working,Secondary / secondary special,Married,House / apartment,-6594,False,False,True,,2.0,False,17964,False,True
True,True,False,1,247500.0,Commercial associate,Higher education,Married,House / apartment,-3202,False,True,False,IT staff,3.0,True,10425,True,False
False,True,False,4,202500.0,State servant,Secondary / secondary special,Married,House / apartment,-1838,True,False,False,Core staff,6.0,True,14555,True,False
